[INFO ] --- [2025-01-08 08:16:05] [main.odin:58:main()] Logging initialized
[INFO ] --- [2025-01-08 08:16:05] [main.odin:83:main()] Loaded vulkan-1.dll
[INFO ] --- [2025-01-08 08:16:05] [main.odin:87:main()] Loaded vulkan global functions
[INFO ] --- [2025-01-08 08:16:05] [main.odin:98:main()] Vulkan instance version: 1.3.290
[INFO ] --- [2025-01-08 08:16:05] [main.odin:110:main()] Required layers: 
[INFO ] --- [2025-01-08 08:16:05] [main.odin:127:main()] Available layers: 
[INFO ] --- [2025-01-08 08:16:05] [main.odin:133:main()] 	* VK_LAYER_AMD_switchable_graphics
[INFO ] --- [2025-01-08 08:16:05] [main.odin:133:main()] 	* VK_LAYER_NV_optimus
[INFO ] --- [2025-01-08 08:16:05] [main.odin:133:main()] 	* VK_LAYER_RENDERDOC_Capture
[INFO ] --- [2025-01-08 08:16:05] [main.odin:133:main()] 	* GalaxyOverlayVkLayer
[INFO ] --- [2025-01-08 08:16:05] [main.odin:133:main()] 	* GalaxyOverlayVkLayer_VERBOSE
[INFO ] --- [2025-01-08 08:16:05] [main.odin:133:main()] 	* GalaxyOverlayVkLayer_DEBUG
[INFO ] --- [2025-01-08 08:16:05] [main.odin:133:main()] 	* VK_LAYER_NV_nomad_release_public_2021_2_1
[INFO ] --- [2025-01-08 08:16:05] [main.odin:133:main()] 	* VK_LAYER_NV_GPU_Trace_release_public_2021_2_1
[INFO ] --- [2025-01-08 08:16:05] [main.odin:133:main()] 	* VK_LAYER_OBS_HOOK
[INFO ] --- [2025-01-08 08:16:05] [main.odin:133:main()] 	* VK_LAYER_NV_nomad_release_public_2023_3_2
[INFO ] --- [2025-01-08 08:16:05] [main.odin:133:main()] 	* VK_LAYER_NV_GPU_Trace_release_public_2023_3_2
[INFO ] --- [2025-01-08 08:16:05] [main.odin:133:main()] 	* VK_LAYER_EOS_Overlay
[INFO ] --- [2025-01-08 08:16:05] [main.odin:133:main()] 	* VK_LAYER_VALVE_steam_overlay
[INFO ] --- [2025-01-08 08:16:05] [main.odin:133:main()] 	* VK_LAYER_VALVE_steam_fossilize
[INFO ] --- [2025-01-08 08:16:05] [main.odin:133:main()] 	* VK_LAYER_ROCKSTAR_GAMES_social_club
[INFO ] --- [2025-01-08 08:16:05] [main.odin:133:main()] 	* VK_LAYER_LUNARG_api_dump
[INFO ] --- [2025-01-08 08:16:05] [main.odin:133:main()] 	* VK_LAYER_LUNARG_gfxreconstruct
[INFO ] --- [2025-01-08 08:16:05] [main.odin:133:main()] 	* VK_LAYER_KHRONOS_synchronization2
[INFO ] --- [2025-01-08 08:16:05] [main.odin:133:main()] 	* VK_LAYER_KHRONOS_validation
[INFO ] --- [2025-01-08 08:16:05] [main.odin:133:main()] 	* VK_LAYER_LUNARG_monitor
[INFO ] --- [2025-01-08 08:16:05] [main.odin:133:main()] 	* VK_LAYER_LUNARG_screenshot
[INFO ] --- [2025-01-08 08:16:05] [main.odin:133:main()] 	* VK_LAYER_KHRONOS_profiles
[INFO ] --- [2025-01-08 08:16:05] [main.odin:133:main()] 	* VK_LAYER_KHRONOS_shader_object
[INFO ] --- [2025-01-08 08:16:05] [main.odin:136:main()] Checking required layers: 
[INFO ] --- [2025-01-08 08:16:05] [main.odin:146:main()] Checking optional layers: 
[INFO ] --- [2025-01-08 08:16:05] [main.odin:149:main()] 	✓ VK_LAYER_KHRONOS_validation
[INFO ] --- [2025-01-08 08:16:05] [main.odin:162:main()] SDL2 initialized
[INFO ] --- [2025-01-08 08:16:06] [main.odin:179:main()] SDL2 requires these vulkan extensions: 
[INFO ] --- [2025-01-08 08:16:06] [main.odin:183:main()] 	* VK_KHR_surface
[INFO ] --- [2025-01-08 08:16:06] [main.odin:183:main()] 	* VK_KHR_win32_surface
[INFO ] --- [2025-01-08 08:16:06] [main.odin:189:main()] App requires these vulkan extensions: 
[INFO ] --- [2025-01-08 08:16:06] [main.odin:196:main()] 	* VK_EXT_debug_report
[INFO ] --- [2025-01-08 08:16:06] [main.odin:196:main()] 	* VK_KHR_get_physical_device_properties2
[INFO ] --- [2025-01-08 08:16:06] [main.odin:215:main()] Vulkan extensions available: 
[INFO ] --- [2025-01-08 08:16:06] [main.odin:217:main()] 	* VK_KHR_device_group_creation
[INFO ] --- [2025-01-08 08:16:06] [main.odin:217:main()] 	* VK_KHR_external_fence_capabilities
[INFO ] --- [2025-01-08 08:16:06] [main.odin:217:main()] 	* VK_KHR_external_memory_capabilities
[INFO ] --- [2025-01-08 08:16:06] [main.odin:217:main()] 	* VK_KHR_external_semaphore_capabilities
[INFO ] --- [2025-01-08 08:16:06] [main.odin:217:main()] 	* VK_KHR_get_physical_device_properties2
[INFO ] --- [2025-01-08 08:16:06] [main.odin:217:main()] 	* VK_KHR_get_surface_capabilities2
[INFO ] --- [2025-01-08 08:16:06] [main.odin:217:main()] 	* VK_KHR_surface
[INFO ] --- [2025-01-08 08:16:06] [main.odin:217:main()] 	* VK_KHR_win32_surface
[INFO ] --- [2025-01-08 08:16:06] [main.odin:217:main()] 	* VK_EXT_debug_report
[INFO ] --- [2025-01-08 08:16:06] [main.odin:217:main()] 	* VK_EXT_debug_utils
[INFO ] --- [2025-01-08 08:16:06] [main.odin:217:main()] 	* VK_EXT_swapchain_colorspace
[INFO ] --- [2025-01-08 08:16:06] [main.odin:217:main()] 	* VK_KHR_display
[INFO ] --- [2025-01-08 08:16:06] [main.odin:217:main()] 	* VK_KHR_get_display_properties2
[INFO ] --- [2025-01-08 08:16:06] [main.odin:217:main()] 	* VK_KHR_surface_protected_capabilities
[INFO ] --- [2025-01-08 08:16:06] [main.odin:217:main()] 	* VK_EXT_direct_mode_display
[INFO ] --- [2025-01-08 08:16:06] [main.odin:217:main()] 	* VK_EXT_surface_maintenance1
[INFO ] --- [2025-01-08 08:16:06] [main.odin:217:main()] 	* VK_NV_external_memory_capabilities
[INFO ] --- [2025-01-08 08:16:06] [main.odin:217:main()] 	* VK_KHR_portability_enumeration
[INFO ] --- [2025-01-08 08:16:06] [main.odin:217:main()] 	* VK_LUNARG_direct_driver_loading
[INFO ] --- [2025-01-08 08:16:06] [main.odin:220:main()] Checking extensions: 
[INFO ] --- [2025-01-08 08:16:06] [main.odin:224:main()] 	✓ VK_KHR_surface
[INFO ] --- [2025-01-08 08:16:06] [main.odin:224:main()] 	✓ VK_KHR_win32_surface
[INFO ] --- [2025-01-08 08:16:06] [main.odin:224:main()] 	✓ VK_EXT_debug_report
[INFO ] --- [2025-01-08 08:16:06] [main.odin:224:main()] 	✓ VK_KHR_get_physical_device_properties2
[INFO ] --- [2025-01-08 08:16:06] [main.odin:251:main()] Vulkan instance created.
[INFO ] --- [2025-01-08 08:16:06] [main.odin:260:main()] Loaded vulkan instance functions
[INFO ] --- [2025-01-08 08:16:06] [main.odin:283:main()] Created debug callback.
[INFO ] --- [2025-01-08 08:16:06] [main.odin:295:main()] App requires these device extensions:
[INFO ] --- [2025-01-08 08:16:06] [main.odin:297:main()] 	* VK_KHR_swapchain
[INFO ] --- [2025-01-08 08:16:06] [main.odin:314:main()] 2 physical device(s)
[INFO ] --- [2025-01-08 08:16:06] [main.odin:321:main()] GPU #0 "NVIDIA GeForce RTX 3070":
[INFO ] --- [2025-01-08 08:16:06] [main.odin:338:main()] 	Available device extensions:
[INFO ] --- [2025-01-08 08:16:06] [main.odin:343:main()] 		* VK_KHR_16bit_storage
[INFO ] --- [2025-01-08 08:16:06] [main.odin:343:main()] 		* VK_KHR_8bit_storage
[INFO ] --- [2025-01-08 08:16:06] [main.odin:343:main()] 		* VK_KHR_acceleration_structure
[INFO ] --- [2025-01-08 08:16:06] [main.odin:343:main()] 		* VK_KHR_bind_memory2
[INFO ] --- [2025-01-08 08:16:06] [main.odin:343:main()] 		* VK_KHR_buffer_device_address
[INFO ] --- [2025-01-08 08:16:06] [main.odin:343:main()] 		* VK_KHR_calibrated_timestamps
[INFO ] --- [2025-01-08 08:16:06] [main.odin:343:main()] 		* VK_KHR_cooperative_matrix
[INFO ] --- [2025-01-08 08:16:06] [main.odin:343:main()] 		* VK_KHR_copy_commands2
[INFO ] --- [2025-01-08 08:16:06] [main.odin:343:main()] 		* VK_KHR_create_renderpass2
[INFO ] --- [2025-01-08 08:16:06] [main.odin:343:main()] 		* VK_KHR_dedicated_allocation
[INFO ] --- [2025-01-08 08:16:06] [main.odin:343:main()] 		* VK_KHR_deferred_host_operations
[INFO ] --- [2025-01-08 08:16:06] [main.odin:343:main()] 		* VK_KHR_depth_stencil_resolve
[INFO ] --- [2025-01-08 08:16:06] [main.odin:343:main()] 		* VK_KHR_descriptor_update_template
[INFO ] --- [2025-01-08 08:16:06] [main.odin:343:main()] 		* VK_KHR_device_group
[INFO ] --- [2025-01-08 08:16:06] [main.odin:343:main()] 		* VK_KHR_draw_indirect_count
[INFO ] --- [2025-01-08 08:16:06] [main.odin:343:main()] 		* VK_KHR_driver_properties
[INFO ] --- [2025-01-08 08:16:06] [main.odin:343:main()] 		* VK_KHR_dynamic_rendering
[INFO ] --- [2025-01-08 08:16:06] [main.odin:343:main()] 		* VK_KHR_dynamic_rendering_local_read
[INFO ] --- [2025-01-08 08:16:06] [main.odin:343:main()] 		* VK_KHR_external_fence
[INFO ] --- [2025-01-08 08:16:06] [main.odin:343:main()] 		* VK_KHR_external_fence_win32
[INFO ] --- [2025-01-08 08:16:06] [main.odin:343:main()] 		* VK_KHR_external_memory
[INFO ] --- [2025-01-08 08:16:06] [main.odin:343:main()] 		* VK_KHR_external_memory_win32
[INFO ] --- [2025-01-08 08:16:06] [main.odin:343:main()] 		* VK_KHR_external_semaphore
[INFO ] --- [2025-01-08 08:16:06] [main.odin:343:main()] 		* VK_KHR_external_semaphore_win32
[INFO ] --- [2025-01-08 08:16:06] [main.odin:343:main()] 		* VK_KHR_format_feature_flags2
[INFO ] --- [2025-01-08 08:16:06] [main.odin:343:main()] 		* VK_KHR_fragment_shader_barycentric
[INFO ] --- [2025-01-08 08:16:06] [main.odin:343:main()] 		* VK_KHR_fragment_shading_rate
[INFO ] --- [2025-01-08 08:16:06] [main.odin:343:main()] 		* VK_KHR_get_memory_requirements2
[INFO ] --- [2025-01-08 08:16:06] [main.odin:343:main()] 		* VK_KHR_global_priority
[INFO ] --- [2025-01-08 08:16:06] [main.odin:343:main()] 		* VK_KHR_image_format_list
[INFO ] --- [2025-01-08 08:16:06] [main.odin:343:main()] 		* VK_KHR_imageless_framebuffer
[INFO ] --- [2025-01-08 08:16:06] [main.odin:343:main()] 		* VK_KHR_index_type_uint8
[INFO ] --- [2025-01-08 08:16:06] [main.odin:343:main()] 		* VK_KHR_line_rasterization
[INFO ] --- [2025-01-08 08:16:06] [main.odin:343:main()] 		* VK_KHR_load_store_op_none
[INFO ] --- [2025-01-08 08:16:06] [main.odin:343:main()] 		* VK_KHR_maintenance1
[INFO ] --- [2025-01-08 08:16:06] [main.odin:343:main()] 		* VK_KHR_maintenance2
[INFO ] --- [2025-01-08 08:16:06] [main.odin:343:main()] 		* VK_KHR_maintenance3
[INFO ] --- [2025-01-08 08:16:06] [main.odin:343:main()] 		* VK_KHR_maintenance4
[INFO ] --- [2025-01-08 08:16:06] [main.odin:343:main()] 		* VK_KHR_maintenance5
[INFO ] --- [2025-01-08 08:16:06] [main.odin:343:main()] 		* VK_KHR_maintenance6
[INFO ] --- [2025-01-08 08:16:06] [main.odin:343:main()] 		* VK_KHR_maintenance7
[INFO ] --- [2025-01-08 08:16:06] [main.odin:343:main()] 		* VK_KHR_map_memory2
[INFO ] --- [2025-01-08 08:16:06] [main.odin:343:main()] 		* VK_KHR_multiview
[INFO ] --- [2025-01-08 08:16:06] [main.odin:343:main()] 		* VK_KHR_pipeline_executable_properties
[INFO ] --- [2025-01-08 08:16:06] [main.odin:343:main()] 		* VK_KHR_pipeline_library
[INFO ] --- [2025-01-08 08:16:06] [main.odin:343:main()] 		* VK_KHR_present_id
[INFO ] --- [2025-01-08 08:16:06] [main.odin:343:main()] 		* VK_KHR_present_wait
[INFO ] --- [2025-01-08 08:16:06] [main.odin:343:main()] 		* VK_KHR_push_descriptor
[INFO ] --- [2025-01-08 08:16:06] [main.odin:343:main()] 		* VK_KHR_ray_query
[INFO ] --- [2025-01-08 08:16:06] [main.odin:343:main()] 		* VK_KHR_ray_tracing_maintenance1
[INFO ] --- [2025-01-08 08:16:06] [main.odin:343:main()] 		* VK_KHR_ray_tracing_pipeline
[INFO ] --- [2025-01-08 08:16:06] [main.odin:343:main()] 		* VK_KHR_ray_tracing_position_fetch
[INFO ] --- [2025-01-08 08:16:06] [main.odin:343:main()] 		* VK_KHR_relaxed_block_layout
[INFO ] --- [2025-01-08 08:16:06] [main.odin:343:main()] 		* VK_KHR_sampler_mirror_clamp_to_edge
[INFO ] --- [2025-01-08 08:16:06] [main.odin:343:main()] 		* VK_KHR_sampler_ycbcr_conversion
[INFO ] --- [2025-01-08 08:16:06] [main.odin:343:main()] 		* VK_KHR_separate_depth_stencil_layouts
[INFO ] --- [2025-01-08 08:16:06] [main.odin:343:main()] 		* VK_KHR_shader_atomic_int64
[INFO ] --- [2025-01-08 08:16:06] [main.odin:343:main()] 		* VK_KHR_shader_clock
[INFO ] --- [2025-01-08 08:16:06] [main.odin:343:main()] 		* VK_KHR_shader_draw_parameters
[INFO ] --- [2025-01-08 08:16:06] [main.odin:343:main()] 		* VK_KHR_shader_expect_assume
[INFO ] --- [2025-01-08 08:16:06] [main.odin:343:main()] 		* VK_KHR_shader_float16_int8
[INFO ] --- [2025-01-08 08:16:06] [main.odin:343:main()] 		* VK_KHR_shader_float_controls
[INFO ] --- [2025-01-08 08:16:06] [main.odin:343:main()] 		* VK_KHR_shader_float_controls2
[INFO ] --- [2025-01-08 08:16:06] [main.odin:343:main()] 		* VK_KHR_shader_integer_dot_product
[INFO ] --- [2025-01-08 08:16:06] [main.odin:343:main()] 		* VK_KHR_shader_maximal_reconvergence
[INFO ] --- [2025-01-08 08:16:06] [main.odin:343:main()] 		* VK_KHR_shader_non_semantic_info
[INFO ] --- [2025-01-08 08:16:06] [main.odin:343:main()] 		* VK_KHR_shader_quad_control
[INFO ] --- [2025-01-08 08:16:06] [main.odin:343:main()] 		* VK_KHR_shader_relaxed_extended_instruction
[INFO ] --- [2025-01-08 08:16:06] [main.odin:343:main()] 		* VK_KHR_shader_subgroup_extended_types
[INFO ] --- [2025-01-08 08:16:06] [main.odin:343:main()] 		* VK_KHR_shader_subgroup_rotate
[INFO ] --- [2025-01-08 08:16:06] [main.odin:343:main()] 		* VK_KHR_shader_subgroup_uniform_control_flow
